"﻿""date""",product,sku,quantity,unit_type,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,organization,repository,cost_center_name,model
2025-08-21,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-21,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-21,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-21,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-21,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-21,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-21,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-21,actions,actions_storage,0.018233472,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-20,,
2025-08-21,actions,actions_storage,0.130695384,gigabyte-hours,0.00033602,4.389599999999999E-05,4.389599999999999E-05,0,Organization-2,Repository-17,,
2025-08-21,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-21,actions,actions_storage,0.09724968000000002,gigabyte-hours,0.00033602,3.266399999999999E-05,3.266399999999999E-05,0,Organization-2,Repository-19,,
2025-08-21,actions,actions_storage,0.014560199999999992,gigabyte-hours,0.00033602,4.871999999999998E-06,4.871999999999998E-06,0,Organization-4,Repository-11,,
2025-08-21,actions,actions_storage,0.11012121600000001,gigabyte-hours,0.00033602,3.6984E-05,3.6984E-05,0,Organization-2,Repository-23,,
2025-08-21,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-21,packages,packages_storage,0.00015527300000000002,gigabyte-hours,0.00033602,4.5999999999999995E-08,4.5999999999999995E-08,0,Organization-2,,,
2025-08-21,packages,packages_storage,0.00013098500000000005,gigabyte-hours,0.00033602,2.2999999999999998E-08,2.2999999999999998E-08,0,Organization-5,Repository-25,,
2025-08-22,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-7,,
2025-08-22,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-5,,
2025-08-22,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-2,Repository-49,,
2025-08-22,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-3,Repository-3,,
2025-08-22,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-1,Repository-6,,
2025-08-22,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-4,,
2025-08-22,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-1,Repository-1,,
2025-08-22,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-22,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-22,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-22,actions,actions_storage,0.113478515,gigabyte-hours,0.00033602,3.8118E-05,3.8118E-05,0,Organization-2,Repository-49,,
2025-08-22,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-22,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-22,actions,actions_storage,0.09947133600000004,gigabyte-hours,0.00033602,3.3408E-05,3.3408E-05,0,Organization-2,Repository-24,,
2025-08-22,actions,actions_storage,0.018233472,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-20,,
2025-08-22,actions,actions_storage,0.11012121600000001,gigabyte-hours,0.00033602,3.6984E-05,3.6984E-05,0,Organization-2,Repository-23,,
2025-08-22,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-22,actions,actions_storage,0.018230543999999994,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-9,,
2025-08-22,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-22,actions,actions_storage,0.09724968000000002,gigabyte-hours,0.00033602,3.266399999999999E-05,3.266399999999999E-05,0,Organization-2,Repository-19,,
2025-08-22,actions,actions_storage,0.014560199999999992,gigabyte-hours,0.00033602,4.871999999999998E-06,4.871999999999998E-06,0,Organization-4,Repository-11,,
2025-08-22,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-22,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-22,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-22,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-22,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-22,actions,actions_storage,0.130695384,gigabyte-hours,0.00033602,4.389599999999999E-05,4.389599999999999E-05,0,Organization-2,Repository-17,,
2025-08-22,actions,actions_unknown,0,minutes,0,0,0,0,Organization-2,Repository-53,,
2025-08-22,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-22,packages,packages_storage,0.00013098500000000005,gigabyte-hours,0.00033602,2.2999999999999998E-08,2.2999999999999998E-08,0,Organization-5,Repository-25,,
2025-08-22,packages,packages_storage,0.00015527300000000002,gigabyte-hours,0.00033602,4.5999999999999995E-08,4.5999999999999995E-08,0,Organization-2,,,
2025-08-23,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-24,,
2025-08-23,actions,actions_linux,6,minutes,0.008,0.048,0.048,0,Organization-4,Repository-26,,
2025-08-23,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-1,Repository-27,,
2025-08-23,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-19,,
2025-08-23,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-23,actions,actions_storage,0.11012121600000001,gigabyte-hours,0.00033602,3.6984E-05,3.6984E-05,0,Organization-2,Repository-23,,
2025-08-23,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-23,actions,actions_storage,0.09656320299999999,gigabyte-hours,0.00033602,3.244300000000001E-05,3.244300000000001E-05,0,Organization-2,Repository-19,,
2025-08-23,actions,actions_storage,0.018233472,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-20,,
2025-08-23,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-23,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-23,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-23,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-23,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-23,actions,actions_storage,0.09895424800000001,gigabyte-hours,0.00033602,3.323900000000001E-05,3.323900000000001E-05,0,Organization-2,Repository-24,,
2025-08-23,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-23,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-23,actions,actions_storage,0.014560199999999992,gigabyte-hours,0.00033602,4.871999999999998E-06,4.871999999999998E-06,0,Organization-4,Repository-11,,
2025-08-23,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-23,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-23,actions,actions_storage,0.018230543999999994,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-9,,
2025-08-23,actions,actions_storage,0.12172082200000008,gigabyte-hours,0.00033602,4.0879000000000006E-05,4.0879000000000006E-05,0,Organization-2,Repository-49,,
2025-08-23,actions,actions_storage,0.130695384,gigabyte-hours,0.00033602,4.389599999999999E-05,4.389599999999999E-05,0,Organization-2,Repository-17,,
2025-08-23,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-23,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-23,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-23,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-24,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-30,,
2025-08-24,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-7,Repository-28,,
2025-08-24,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-31,,
2025-08-24,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-4,Repository-20,,
2025-08-24,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-1,Repository-29,,
2025-08-24,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-23,,
2025-08-24,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-4,Repository-9,,
2025-08-24,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-11,,
2025-08-24,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-24,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-24,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-24,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-24,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-24,actions,actions_storage,0.019586616,gigabyte-hours,0.00033602,6.568000000000002E-06,6.568000000000002E-06,0,Organization-4,Repository-20,,
2025-08-24,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-24,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-24,actions,actions_storage,0.097151662,gigabyte-hours,0.00033602,3.2635999999999984E-05,3.2635999999999984E-05,0,Organization-2,Repository-24,,
2025-08-24,actions,actions_storage,0.11107705200000001,gigabyte-hours,0.00033602,3.7307999999999996E-05,3.7307999999999996E-05,0,Organization-2,Repository-23,,
2025-08-24,actions,actions_storage,0.12170018400000007,gigabyte-hours,0.00033602,4.0872000000000004E-05,4.0872000000000004E-05,0,Organization-2,Repository-49,,
2025-08-24,actions,actions_storage,0.130695384,gigabyte-hours,0.00033602,4.389599999999999E-05,4.389599999999999E-05,0,Organization-2,Repository-17,,
2025-08-24,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-24,actions,actions_storage,0.09587350500000003,gigabyte-hours,0.00033602,3.221400000000002E-05,3.221400000000002E-05,0,Organization-2,Repository-19,,
2025-08-24,actions,actions_storage,0.019462721,gigabyte-hours,0.00033602,6.5280000000000026E-06,6.5280000000000026E-06,0,Organization-4,Repository-9,,
2025-08-24,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-24,actions,actions_storage,0.015791918,gigabyte-hours,0.00033602,5.297000000000002E-06,5.297000000000002E-06,0,Organization-4,Repository-11,,
2025-08-24,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-24,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-24,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-24,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-24,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-24,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-25,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-32,,
2025-08-25,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-35,,
2025-08-25,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-33,,
2025-08-25,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-14,,
2025-08-25,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-54,,
2025-08-25,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-25,actions,actions_storage,0.12170018400000007,gigabyte-hours,0.00033602,4.0872000000000004E-05,4.0872000000000004E-05,0,Organization-2,Repository-49,,
2025-08-25,actions,actions_storage,0.01636253000000001,gigabyte-hours,0.00033602,5.494999999999998E-06,5.494999999999998E-06,0,Organization-4,Repository-11,,
2025-08-25,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-25,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-25,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-25,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-25,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-25,actions,actions_storage,0.020035628999999992,gigabyte-hours,0.00033602,6.718999999999998E-06,6.718999999999998E-06,0,Organization-4,Repository-20,,
2025-08-25,actions,actions_storage,0.09585580800000003,gigabyte-hours,0.00033602,3.220800000000002E-05,3.220800000000002E-05,0,Organization-2,Repository-19,,
2025-08-25,actions,actions_storage,0.11036736599999994,gigabyte-hours,0.00033602,3.708E-05,3.708E-05,0,Organization-2,Repository-23,,
2025-08-25,actions,actions_storage,0.130695384,gigabyte-hours,0.00033602,4.389599999999999E-05,4.389599999999999E-05,0,Organization-2,Repository-17,,
2025-08-25,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-25,actions,actions_storage,0.02003481,gigabyte-hours,0.00033602,6.718999999999998E-06,6.718999999999998E-06,0,Organization-4,Repository-9,,
2025-08-25,actions,actions_storage,0.097092312,gigabyte-hours,0.00033602,3.261599999999998E-05,3.261599999999998E-05,0,Organization-2,Repository-24,,
2025-08-25,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-25,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-25,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-25,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-25,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-25,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-25,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-25,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-26,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-39,,
2025-08-26,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-38,,
2025-08-26,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-40,,
2025-08-26,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-1,Repository-36,,
2025-08-26,actions,actions_linux,5,minutes,0.008,0.04,0.04,0,Organization-2,Repository-55,,
2025-08-26,actions,actions_linux,44,minutes,0.008,0.35200000000000004,0.35200000000000004,0,Organization-2,Repository-56,,
2025-08-26,actions,actions_linux,6,minutes,0.008,0.048,0.048,0,Organization-2,Repository-17,,
2025-08-26,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-26,actions,actions_storage,0.01636528800000001,gigabyte-hours,0.00033602,5.495999999999998E-06,5.495999999999998E-06,0,Organization-4,Repository-11,,
2025-08-26,actions,actions_storage,0.09585580800000003,gigabyte-hours,0.00033602,3.220800000000002E-05,3.220800000000002E-05,0,Organization-2,Repository-19,,
2025-08-26,actions,actions_storage,0.14729230700000007,gigabyte-hours,0.00033602,4.9476999999999994E-05,4.9476999999999994E-05,0,Organization-2,Repository-17,,
2025-08-26,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-26,actions,actions_storage,0.11029495199999995,gigabyte-hours,0.00033602,3.7056E-05,3.7056E-05,0,Organization-2,Repository-23,,
2025-08-26,actions,actions_storage,0.020037624,gigabyte-hours,0.00033602,6.719999999999998E-06,6.719999999999998E-06,0,Organization-4,Repository-9,,
2025-08-26,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-26,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-26,actions,actions_storage,0.12170018400000007,gigabyte-hours,0.00033602,4.0872000000000004E-05,4.0872000000000004E-05,0,Organization-2,Repository-49,,
2025-08-26,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-26,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-26,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-26,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-26,actions,actions_storage,0.097092312,gigabyte-hours,0.00033602,3.261599999999998E-05,3.261599999999998E-05,0,Organization-2,Repository-24,,
2025-08-26,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-26,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-26,actions,actions_storage,0.020038439999999994,gigabyte-hours,0.00033602,6.719999999999998E-06,6.719999999999998E-06,0,Organization-4,Repository-20,,
2025-08-26,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-26,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-26,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-26,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-26,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-27,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-1,Repository-42,,
2025-08-27,actions,actions_linux,6,minutes,0.008,0.048,0.048,0,Organization-1,Repository-10,,
2025-08-27,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-41,,
2025-08-27,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-43,,
2025-08-27,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-27,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-27,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-27,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-27,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-27,actions,actions_storage,0.020038439999999994,gigabyte-hours,0.00033602,6.719999999999998E-06,6.719999999999998E-06,0,Organization-4,Repository-20,,
2025-08-27,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-27,actions,actions_storage,0.11029495199999995,gigabyte-hours,0.00033602,3.7056E-05,3.7056E-05,0,Organization-2,Repository-23,,
2025-08-27,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-27,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-27,actions,actions_storage,0.097092312,gigabyte-hours,0.00033602,3.261599999999998E-05,3.261599999999998E-05,0,Organization-2,Repository-24,,
2025-08-27,actions,actions_storage,0.020037624,gigabyte-hours,0.00033602,6.719999999999998E-06,6.719999999999998E-06,0,Organization-4,Repository-9,,
2025-08-27,actions,actions_storage,0.09585580800000003,gigabyte-hours,0.00033602,3.220800000000002E-05,3.220800000000002E-05,0,Organization-2,Repository-19,,
2025-08-27,actions,actions_storage,0.00018795999999999993,gigabyte-hours,0.00033602,5.5999999999999985E-08,5.5999999999999985E-08,0,Organization-6,Repository-8,,
2025-08-27,actions,actions_storage,0.12170018400000007,gigabyte-hours,0.00033602,4.0872000000000004E-05,4.0872000000000004E-05,0,Organization-2,Repository-49,,
2025-08-27,actions,actions_storage,0.01636528800000001,gigabyte-hours,0.00033602,5.495999999999998E-06,5.495999999999998E-06,0,Organization-4,Repository-11,,
2025-08-27,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-27,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-27,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-27,actions,actions_storage,0.131308003,gigabyte-hours,0.00033602,4.4116000000000016E-05,4.4116000000000016E-05,0,Organization-2,Repository-17,,
2025-08-27,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-27,packages,packages_storage,0.00015527300000000002,gigabyte-hours,0.00033602,4.5999999999999995E-08,4.5999999999999995E-08,0,Organization-2,,,
2025-08-27,packages,packages_storage,0.00013098500000000005,gigabyte-hours,0.00033602,2.2999999999999998E-08,2.2999999999999998E-08,0,Organization-5,Repository-25,,
2025-08-28,actions,actions_linux,18,minutes,0.008,0.144,0.144,0,Organization-9,Repository-57,,
2025-08-28,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-2,Repository-52,,
2025-08-28,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-46,,
2025-08-28,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-28,actions,actions_storage,0.09585580800000003,gigabyte-hours,0.00033602,3.220800000000002E-05,3.220800000000002E-05,0,Organization-2,Repository-19,,
2025-08-28,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-28,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-28,actions,actions_storage,0.131153592,gigabyte-hours,0.00033602,4.406400000000001E-05,4.406400000000001E-05,0,Organization-2,Repository-17,,
